,ID,name,age,sex,breed,date_found,adoptable_from,posted,color,coat,size,neutered,likes_people,keep_in,prob_likes,labels,age_interval
2554,188,0,11.92,female,Unknown Mix,2010-10-03,2010-10-03,2011-01-04,black and brown,short,medium,yes,yes,both flat and garden,0.9491909865475537,6,Old
2555,685,0,10.83,male,Unknown Mix,2011-01-20,2011-01-20,2011-01-25,black and brown,short,medium,unknow,no,unknow,0.8560048998415969,4,Old
2556,191,0,13.92,male,Dachshund Mix,2010-12-30,2010-12-30,2011-01-11,sable,short,small,unknow,yes,both flat and garden,0.9791888810491325,9,Old
2557,802,0,9.83,male,Mudi Mix,2011-01-17,2011-01-17,2011-01-25,black,short,medium,yes,yes,both flat and garden,0.9795369943442702,9,Middle_age
2558,692,0,10.75,male,Dachshund Mix,2009-03-01,2009-03-01,2011-01-25,black and white,short,small,no,no,unknow,0.18413394937536742,2,Middle_age
2559,697,0,16.83,male,Puli Mix,2009-03-01,2009-03-01,2011-01-26,black and brown,long,medium,unknow,no,unknow,0.5707462915806475,3,Old
2560,183,0,10.17,male,Unknown Mix,2010-11-03,2010-11-03,2010-12-20,brown,short,small,no,yes,both flat and garden,0.9765703882148167,9,Middle_age
2561,167,0,9.58,male,Unknown Mix,2010-12-06,2010-12-07,2010-12-06,black,short,medium,unknow,yes,both flat and garden,0.9347120237315705,5,Middle_age
2562,176,0,10.17,male,Unknown Mix,2010-11-03,2010-11-03,2010-12-20,brown,short,large,no,yes,garden,0.9658617277874146,7,Middle_age
2563,182,0,9.67,female,Unknown Mix,2010-11-03,2010-11-03,2010-12-20,yellow,wirehaired,medium,yes,yes,garden,0.9454507256811989,6,Middle_age
2564,178,0,10.5,male,Adoptable From:,2010-09-03,2010-09-03,2010-12-20,black,short,large,no,yes,garden,0.9604115679084834,7,Middle_age
2565,186,0,11.0,male,"German Shepherd Dog, Siberian Husky Mix",2010-09-06,2010-09-06,2010-12-03,gray and white,medium,large,unknow,yes,garden,0.9532351940982148,6,Old
2566,187,0,11.92,female,Unknown Mix,2010-10-03,2010-10-03,2011-01-04,black and brown,short,medium,yes,yes,both flat and garden,0.9491909865475537,6,Old
2567,181,0,15.67,male,Unknown Mix,2010-08-03,2010-08-03,2010-12-20,brown,short,medium,no,yes,garden,0.9560492957714378,7,Old
2568,179,0,15.67,male,Unknown Mix,2010-10-03,2010-10-03,2010-12-20,black,medium,medium,no,yes,garden,0.9156033229015921,5,Old
2569,185,0,10.17,female,Unknown Mix,2009-11-03,2009-11-03,2011-01-04,yellow,short,medium,yes,yes,garden,0.9722293882755241,8,Middle_age
2570,534,0,9.33,male,Unknown Mix,2010-10-10,2010-10-10,2010-12-20,striped,short,large,no,yes,both flat and garden,0.9704404947304467,8,Middle_age
2571,104,0,10.08,male,Unknown Mix,2010-04-01,2010-04-01,2010-11-21,brown,short,medium,no,yes,garden,0.9745433342597232,8,Middle_age
2572,177,0,9.17,male,Unknown Mix,2010-12-03,2010-12-03,2010-12-20,golden,short,small,no,yes,both flat and garden,0.9871527743944684,10,Middle_age
2573,186,0,10.17,female,Unknown Mix,2009-11-03,2009-11-03,2011-01-04,yellow,short,medium,yes,yes,garden,0.9722293882755241,8,Middle_age
2574,180,0,10.08,male,Unknown Mix,2010-10-03,2010-10-03,2010-12-20,brown,short,medium,no,yes,garden,0.9745433342597232,8,Middle_age
2575,96,0,10.0,female,Unknown Mix,2010-06-01,2010-06-01,2010-11-21,black,short,medium,yes,yes,garden,0.9421244295236031,6,Middle_age
2576,184,0,9.92,female,Unknown Mix,2010-02-03,2010-02-03,2010-12-20,brown,short,medium,yes,yes,garden,0.9283484210775189,5,Middle_age
2577,166,0,10.5,female,Unknown Mix,2010-12-01,2010-12-07,2010-12-06,black,short,medium,unknow,yes,both flat and garden,0.9428846579214277,6,Middle_age
2578,656,0,9.58,female,Pekingese Mix,2010-11-25,2010-11-25,2011-01-03,brown and white,long,small,unknow,no,unknow,0.11305027115772776,1,Middle_age
2579,158,0,19.0,female,Poodle Mix,2010-11-27,2010-12-03,2010-12-02,black,medium,small,unknow,yes,flat,0.9627615557101402,7,Old
2580,166,0,11.33,female,Unknown Mix,2009-04-03,2009-04-03,2010-11-18,black,short,medium,unknow,yes,both flat and garden,0.9349393430293073,5,Old
2581,174,0,9.75,female,Unknown Mix,2010-10-03,2010-10-03,2010-11-18,golden,short,small,unknow,yes,garden,0.9630816588818509,7,Middle_age
2582,175,0,10.33,female,Unknown Mix,2010-10-03,2010-10-03,2010-11-18,brown,short,medium,yes,no,garden,0.9295425635023886,5,Middle_age
2583,169,0,10.33,male,Unknown Mix,2010-10-03,2010-10-03,2010-11-18,apricot,short,medium,unknow,no,garden,0.9262496719031809,5,Middle_age
2584,173,0,10.17,female,Unknown Mix,2010-10-03,2010-10-03,2010-11-18,black,short,medium,yes,yes,garden,0.9421862576021433,6,Middle_age
2585,73,0,11.0,female,Hungarian Vizsla Mix,2009-02-01,2009-02-01,2010-11-20,brown,wirehaired,medium,yes,yes,garden,0.9472318580217339,6,Old
2586,72,0,10.5,male,Schnauzer Mix,2010-04-09,2010-04-09,2010-11-20,black,wirehaired,medium,no,yes,garden,0.9482273810737176,6,Middle_age
2587,8,0,11.0,female,Unknown Mix,2010-06-10,2010-06-10,2010-11-19,tricolor,medium,large,unknow,yes,both flat and garden,0.957550842347331,7,Old
2588,168,0,11.33,male,Unknown Mix,2010-02-03,2010-02-03,2010-11-18,apricot,short,medium,unknow,yes,unknow,0.40467852416808003,3,Old
2589,7,0,10.42,female,Unknown Mix,2009-09-05,2009-09-05,2010-11-19,tricolor,short,medium,unknow,yes,unknow,0.8101416497457868,4,Middle_age
2590,171,0,9.5,female,Unknown Mix,2010-10-03,2010-10-03,2010-11-18,white,short,medium,yes,yes,garden,0.9826819318171939,10,Middle_age
2591,4,0,11.0,female,Unknown Mix,2010-11-10,2010-11-10,2010-11-16,golden,short,large,unknow,yes,unknow,0.6904362187378641,3,Old
2592,80,0,10.0,female,Unknown Mix,2010-03-08,2010-03-08,2010-11-20,black,short,medium,yes,yes,garden,0.9421244295236031,6,Middle_age
2593,172,0,9.83,female,Unknown Mix,2010-10-03,2010-10-03,2010-11-18,brown,short,large,yes,no,garden,0.5490803678834126,3,Middle_age
2594,167,0,9.17,female,Unknown Mix,2010-11-03,2010-11-03,2010-11-18,apricot,short,medium,unknow,yes,garden,0.9399981874504395,6,Middle_age
2595,170,0,12.92,male,Unknown Mix,2010-10-03,2010-10-03,2010-11-18,golden,short,medium,yes,yes,garden,0.9742538563439086,8,Old
2596,93,0,11.0,female,Dachshund Mix,2009-05-01,2009-05-01,2010-11-21,black,short,small,yes,yes,garden,0.9722959211272102,8,Old
2597,91,0,9.75,female,Unknown Mix,2010-05-01,2010-05-01,2010-11-21,black,medium,medium,yes,yes,garden,0.8968642241492731,5,Middle_age
2598,165,0,10.08,male,Unknown Mix,2010-10-03,2010-10-03,2010-11-18,black,short,medium,unknow,yes,garden,0.9462586405970472,6,Middle_age
2599,92,0,10.25,female,Unknown Mix,2009-12-01,2009-12-01,2010-11-21,black,short,small,yes,yes,both flat and garden,0.945873083671689,6,Middle_age
2600,164,0,9.92,male,Puli Mix,2010-10-03,2010-10-03,2010-11-09,black,long,medium,no,yes,both flat and garden,0.9744573875601024,8,Middle_age
2601,3,0,9.5,female,Unknown Mix,2010-11-10,2010-11-10,2010-11-16,golden,medium,medium,unknow,yes,unknow,0.6568841283603382,3,Middle_age
2602,77,0,14.08,male,Spaniel Mix,2009-10-29,2009-10-29,2010-11-10,black and brown,medium,medium,no,yes,both flat and garden,0.9674106898885678,8,Old
2603,93,0,19.08,female,Unknown Mix,2010-03-17,2010-03-17,2010-11-10,striped,medium,large,unknow,yes,unknow,0.28928027287685304,2,Old
2604,80,0,13.08,male,Unknown Mix,2010-02-21,2010-02-21,2010-11-10,black,short,medium,unknow,no,both flat and garden,0.7967885527573286,4,Old
2605,74,0,12.08,male,Unknown Mix,2009-09-18,2009-09-18,2010-11-10,black and brown,short,medium,unknow,yes,both flat and garden,0.9688076222664991,8,Old
2606,92,0,15.08,male,German Shepherd Dog Mix,2010-03-13,2010-03-13,2010-11-10,sable,short,large,unknow,yes,garden,0.9692064296194776,8,Old
2607,88,0,12.08,male,Unknown Mix,2010-03-09,2010-03-09,2010-11-10,yellow-brown,short,large,unknow,yes,both flat and garden,0.9648756585582269,7,Old
2608,87,0,13.08,male,Golden Retriever Mix,2010-03-14,2010-03-14,2010-11-10,golden,medium,medium,unknow,no,both flat and garden,0.9602610446743999,7,Old
2609,95,0,15.08,male,Puli Mix,2010-04-18,2010-04-18,2010-11-10,black,long,medium,unknow,yes,both flat and garden,0.9595484297406434,7,Old
2610,70,0,13.92,male,Rottweiler Mix,2007-12-17,2007-12-17,2010-11-10,black and tan,short,large,no,yes,both flat and garden,0.9888345604749832,10,Old
2611,76,0,12.08,male,Unknown Mix,2009-09-04,2009-09-04,2010-11-10,yellow-brown,short,large,unknow,yes,both flat and garden,0.9648756585582269,7,Old
2612,119,0,11.08,male,Terrier Mix,2010-11-07,2010-11-07,2010-11-11,yellow-brown,wirehaired,medium,unknow,yes,both flat and garden,0.9434805514627593,6,Old
2613,146,0,14.08,female,Collie Mix,2010-11-01,2010-11-01,2010-11-13,brown and white,medium,large,yes,yes,both flat and garden,0.9509491972107124,6,Old
2614,86,0,12.08,male,Jagd Terrier,2010-03-06,2010-03-06,2010-11-10,sable,short,small,unknow,yes,both flat and garden,0.9800272510236424,9,Old
2615,133,0,12.08,male,Labrador Retriever Mix,2010-06-06,2010-06-06,2010-11-11,black,short,large,unknow,yes,both flat and garden,0.9806507863345205,9,Old
2616,72,0,12.25,male,German Shepherd Dog Mix,2009-09-06,2009-09-06,2010-11-10,sable,short,large,unknow,yes,garden,0.9697124959687318,8,Old
2617,146,0,10.08,male,"German Pointer, Staffordshire Terrier Mix",2010-10-29,2010-11-12,2010-11-11,golden,short,large,unknow,yes,both flat and garden,0.9849100288589913,10,Middle_age
2618,75,0,14.08,male,German Shepherd Dog Mix,2009-10-01,2009-10-01,2010-11-10,yellow-brown,short,large,unknow,yes,both flat and garden,0.9585110828484598,7,Old
2619,1,0,12.0,male,Collie Mix,2010-11-14,2010-11-14,2010-11-15,brown and white,medium,medium,unknow,no,unknow,0.3311893294669363,2,Old
2620,313,0,9.17,female,Unknown Mix,2010-11-06,2010-11-06,2010-11-08,apricot,short,medium,no,no,both flat and garden,0.7429101267377932,4,Middle_age
2621,654,0,18.83,female,Unknown Mix,2010-09-29,2010-09-29,2010-10-26,black and white,medium,small,unknow,no,unknow,0.17490839776283537,2,Old
2622,149,0,9.33,female,German Shepherd Dog Mix,2010-10-03,2010-10-03,2010-10-21,black and brown,short,medium,no,yes,both flat and garden,0.9543041971070718,6,Middle_age
2623,160,0,9.5,male,Labrador Retriever Mix,2010-10-03,2010-10-03,2010-11-09,black,short,medium,no,yes,both flat and garden,0.985090898813463,10,Middle_age
2624,152,0,9.33,male,Unknown Mix,2010-10-03,2010-10-03,2010-10-21,brown,short,large,no,yes,both flat and garden,0.9517215774759609,6,Middle_age
2625,652,0,9.75,female,Unknown Mix,2010-09-30,2010-09-30,2010-10-26,black,short,medium,unknow,no,unknow,0.28152200976186725,2,Middle_age
2626,162,0,10.33,female,Unknown Mix,2010-10-03,2010-10-03,2010-11-09,white,short,medium,yes,yes,both flat and garden,0.9567061957827223,7,Middle_age
2627,159,0,10.92,male,Dachshund Mix,2010-10-03,2010-10-03,2010-10-22,yellow,short,small,no,yes,both flat and garden,0.975680002083729,9,Old
2628,153,0,9.33,female,Unknown Mix,2010-10-03,2010-10-03,2010-10-21,brown,short,medium,no,yes,both flat and garden,0.8445207967411819,4,Middle_age
2629,148,0,9.33,male,Labrador Retriever Mix,2010-10-03,2010-10-03,2010-10-21,white,short,medium,no,yes,both flat and garden,0.9773345787157544,9,Middle_age
2630,212,0,10.08,female,Dachshund Mix,2010-10-20,2010-10-20,2010-11-08,red,short,small,no,no,unknow,0.225731360829804,2,Middle_age
2631,157,0,10.33,female,Unknown Mix,2010-10-03,2010-10-03,2010-10-22,saddle back,short,medium,yes,yes,both flat and garden,0.9182731936613762,5,Middle_age
2632,155,0,10.17,female,Unknown Mix,2010-10-03,2010-10-03,2010-10-22,black,short,medium,yes,yes,both flat and garden,0.8759833585156972,5,Middle_age
2633,151,0,9.58,male,Schnauzer Mix,2010-10-03,2010-10-03,2010-10-21,black,short,small,no,yes,both flat and garden,0.9538062835898998,6,Middle_age
2634,161,0,10.33,female,German Shepherd Dog Mix,2010-10-03,2010-10-03,2010-11-09,saddle back,short,medium,yes,yes,garden,0.9823646849872094,10,Middle_age
2635,158,0,10.17,female,Staffordshire Terrier Mix,2010-10-03,2010-10-03,2010-10-22,brown,short,medium,no,yes,both flat and garden,0.8550073108158901,4,Middle_age
2636,150,0,19.67,female,Old German Shepherd Mix,2010-10-03,2010-10-03,2010-10-21,brown,long,large,yes,yes,both flat and garden,0.910288508544771,5,Old
2637,154,0,9.25,male,Unknown Mix,2010-10-03,2010-10-03,2010-10-22,black and brown,short,medium,no,yes,both flat and garden,0.9768788324733648,9,Middle_age
2638,163,0,11.33,male,Chow Chow Mix,2010-10-03,2010-10-03,2010-11-09,red,short,medium,no,yes,garden,0.9687621224289601,8,Old
2639,156,0,11.67,female,Unknown Mix,2010-10-03,2010-10-03,2010-10-22,black,short,medium,unknow,yes,garden,0.9372221374049375,6,Old
2640,143,0,11.17,male,Unknown Mix,2010-05-03,2010-05-03,2010-10-03,yellow,short,medium,no,yes,garden,0.9618432644368458,7,Old
2641,141,0,10.33,female,Unknown Mix,2010-05-03,2010-05-03,2010-10-03,black,medium,medium,yes,yes,both flat and garden,0.9024324744834485,5,Middle_age
2642,140,0,9.67,male,Unknown Mix,2010-09-28,2010-09-28,2010-09-28,yellow-brown,short,medium,no,yes,both flat and garden,0.98054737641279,9,Middle_age
2643,124,0,10.33,male,Unknown Mix,2010-05-03,2010-05-03,2010-09-28,golden,short,medium,no,yes,both flat and garden,0.9869112089226828,10,Middle_age
2644,138,0,16.33,male,Unknown Mix,2010-09-28,2010-09-28,2010-09-28,brown,medium,medium,no,yes,both flat and garden,0.9644162560869252,7,Old
2645,135,0,11.33,female,Unknown Mix,2010-09-28,2010-09-28,2010-09-28,apricot,short,medium,yes,no,both flat and garden,0.30385418044354356,2,Old
2646,60,0,10.17,female,Puli Mix,2010-02-01,2010-02-01,2010-10-06,black,medium,small,yes,yes,garden,0.9526952909468317,6,Middle_age
2647,146,0,9.83,male,Unknown Mix,2010-07-03,2010-07-03,2010-10-21,white,wirehaired,medium,no,yes,garden,0.9681661696001747,8,Middle_age
2648,5,0,9.58,female,Unknown Mix,2010-10-05,2010-10-06,2010-10-15,black,medium,medium,no,yes,both flat and garden,0.9455597205629056,6,Middle_age
2649,147,0,9.5,male,Unknown Mix,2010-07-03,2010-07-03,2010-10-21,yellow,short,medium,no,yes,both flat and garden,0.961719963310326,7,Middle_age
2650,142,0,10.33,female,Unknown Mix,2010-05-03,2010-05-03,2010-10-03,yellow,short,medium,yes,yes,both flat and garden,0.9036960066194422,5,Middle_age
2651,145,0,12.92,male,Unknown Mix,2010-05-03,2010-05-03,2010-10-03,spotty,short,medium,no,yes,garden,0.9482266682139997,6,Old
2652,144,0,10.33,female,Unknown Mix,2010-05-03,2010-05-03,2010-10-03,yellow,short,small,yes,yes,flat,0.9789957705060991,9,Middle_age
2653,122,0,13.58,male,Miniature Schnauzer Mix,2010-05-03,2010-05-03,2010-09-28,apricot,short,small,no,yes,both flat and garden,0.9720641820018583,8,Old
2654,136,0,10.33,female,Unknown Mix,2010-09-28,2010-09-28,2010-09-28,black,short,medium,yes,no,both flat and garden,0.8715028007525442,4,Middle_age
2655,137,0,10.08,female,German Shepherd Dog Mix,2010-09-28,2010-09-28,2010-09-28,apricot,short,medium,yes,no,both flat and garden,0.5945906247860389,3,Middle_age
2656,121,0,10.58,female,Unknown Mix,2010-05-03,2010-05-03,2010-09-28,black,short,large,yes,yes,both flat and garden,0.8315283377558703,4,Middle_age
2657,125,0,10.42,female,Unknown Mix,2010-05-03,2010-05-03,2010-09-28,black,short,large,yes,yes,both flat and garden,0.8264340306704295,4,Middle_age
2658,57,0,10.67,female,Schnauzer Mix,2009-06-01,2009-06-01,2010-10-06,black,wirehaired,medium,yes,yes,garden,0.9686810313437314,8,Middle_age
2659,123,0,11.25,male,Unknown Mix,2010-05-03,2010-05-03,2010-09-28,black and white,short,medium,no,yes,both flat and garden,0.9754431176915388,9,Old
2660,107,0,10.75,female,Unknown Mix,2010-05-03,2010-05-03,2010-09-10,saddle back,short,medium,yes,yes,both flat and garden,0.9243183419437377,5,Middle_age
2661,975,0,16.17,female,Unknown Mix,2008-05-05,2008-05-05,2010-09-22,red,short,large,yes,no,unknow,0.2683974815345316,2,Old
2662,109,0,9.92,female,Unknown Mix,2010-05-03,2010-05-03,2010-09-10,spotty,short,medium,yes,no,both flat and garden,0.2773230359651501,2,Middle_age
2663,120,0,14.25,female,Rottweiler Mix,2010-05-03,2010-05-03,2010-09-28,black and brown,short,medium,no,yes,garden,0.9878208958288581,10,Old
2664,108,0,10.75,female,Unknown Mix,2010-05-03,2010-05-03,2010-09-10,saddle back,short,medium,yes,yes,both flat and garden,0.9243183419437377,5,Middle_age
2665,102,0,11.33,male,Unknown Mix,2009-04-03,2009-04-03,2010-09-09,apricot,short,small,no,yes,both flat and garden,0.959225995593067,7,Old
2666,103,0,11.33,male,Unknown Mix,2009-04-03,2009-04-03,2010-09-09,white,short,large,yes,no,garden,0.974685024153381,9,Old
2667,114,0,11.25,female,Unknown Mix,2010-05-03,2010-05-03,2010-09-27,black,short,medium,yes,yes,both flat and garden,0.8562431953721131,4,Old
2668,117,0,9.75,female,Unknown Mix,2010-05-03,2010-05-03,2010-09-27,black and tan,short,medium,yes,yes,garden,0.9305039265691418,5,Middle_age
2669,115,0,10.33,male,German Shepherd Dog,2010-05-03,2010-05-03,2010-09-27,saddle back,short,medium,no,yes,garden,0.9749072059485857,9,Middle_age
2670,112,0,11.67,male,Unknown Mix,2009-03-04,2009-03-04,2010-09-22,brown,short,medium,yes,yes,both flat and garden,0.9558608100915699,7,Old
2671,110,0,12.92,male,Unknown Mix,2008-06-03,2008-06-03,2010-09-10,brown,short,large,no,yes,both flat and garden,0.9598724987715445,7,Old
2672,111,0,11.33,male,Unknown Mix,2010-02-03,2010-02-03,2010-09-15,white,wirehaired,large,yes,no,unknow,0.07353682876726295,1,Old
2673,118,0,9.67,female,Unknown Mix,2010-05-03,2010-05-03,2010-09-27,gray and white,short,medium,yes,yes,both flat and garden,0.9197235666232939,5,Middle_age
2674,119,0,9.67,female,Unknown Mix,2010-05-03,2010-05-03,2010-09-27,gray and white,short,medium,yes,yes,both flat and garden,0.9197235666232939,5,Middle_age
2675,113,0,10.25,male,Komondor,2010-05-03,2010-05-03,2010-09-27,white,long,large,no,yes,garden,0.9745397750172998,8,Middle_age
2676,45,0,10.92,male,Rottweiler Mix,2010-08-31,2010-08-31,2010-09-14,brown,short,large,yes,yes,garden,0.9466384657197574,6,Old
2677,105,0,10.0,female,Unknown Mix,2010-02-02,2010-02-02,2010-09-09,brown and white,short,medium,yes,yes,both flat and garden,0.9540716418789515,6,Middle_age
2678,116,0,9.75,female,Unknown Mix,2010-05-03,2010-05-03,2010-09-27,black and tan,short,medium,yes,yes,garden,0.9305039265691418,5,Middle_age
2679,112,0,11.33,male,Unknown Mix,2010-02-03,2010-02-03,2010-09-15,white,wirehaired,large,yes,no,unknow,0.07353682876726295,1,Old
2680,98,0,9.75,male,Unknown Mix,2010-05-03,2010-05-03,2010-08-28,black,short,medium,no,no,both flat and garden,0.8022605857607112,4,Middle_age
2681,100,0,9.92,female,Unknown Mix,2010-05-03,2010-05-03,2010-08-28,spotty,short,medium,yes,no,both flat and garden,0.2773230359651501,2,Middle_age
2682,86,0,12.25,female,Unknown Mix,2010-05-03,2010-05-03,2010-08-27,black and brown,wirehaired,small,yes,no,both flat and garden,0.15583467552392294,2,Old
2683,85,0,11.33,male,Dachshund Mix,2010-05-03,2010-05-03,2010-08-27,black and tan,short,small,no,no,both flat and garden,0.44717877664855193,3,Old
2684,97,0,9.83,male,Unknown Mix,2010-05-03,2010-05-03,2010-08-27,black,wirehaired,medium,no,no,unknow,0.36280764296631784,2,Middle_age
2685,95,0,11.33,male,Unknown Mix,2010-05-03,2010-05-03,2010-08-27,gray and white,short,medium,no,no,both flat and garden,0.6125486018648876,3,Old
2686,92,0,11.33,male,Unknown Mix,2010-05-03,2010-05-03,2010-08-27,white,short,large,yes,no,garden,0.974685024153381,9,Old
2687,638,0,10.83,male,Unknown Mix,2010-07-15,2010-07-15,2010-08-25,yellow-brown,medium,large,unknow,no,unknow,0.17938783420261298,2,Old
2688,94,0,10.0,female,Unknown Mix,2010-02-03,2010-02-03,2010-08-27,saddle back,short,medium,yes,no,both flat and garden,0.904945198072994,5,Middle_age
2689,83,0,11.33,male,Dachshund Mix,2010-05-03,2010-05-03,2010-08-27,black and tan,short,small,no,no,both flat and garden,0.44717877664855193,3,Old
2690,90,0,11.33,female,Unknown Mix,2010-05-03,2010-05-03,2010-08-27,black and brown,wirehaired,small,yes,no,both flat and garden,0.14491299405728078,2,Old
